Country or Area,Element Code,Element,Year,Unit,Value,Value Footnotes
Kyrgyzstan,31,Area Harvested,2004,Ha,7400,
Kyrgyzstan,31,Area Harvested,2003,Ha,9200,
Kyrgyzstan,31,Area Harvested,2002,Ha,9067,
Kyrgyzstan,31,Area Harvested,2001,Ha,8000,
Kyrgyzstan,31,Area Harvested,2000,Ha,7200,
Kyrgyzstan,31,Area Harvested,1999,Ha,5200,
Kyrgyzstan,31,Area Harvested,1998,Ha,5400,
Kyrgyzstan,31,Area Harvested,1997,Ha,4000,
Kyrgyzstan,31,Area Harvested,1996,Ha,3400,
Kyrgyzstan,31,Area Harvested,1995,Ha,3500,
Kyrgyzstan,31,Area Harvested,1994,Ha,5200,
Kyrgyzstan,31,Area Harvested,1993,Ha,4500,
Kyrgyzstan,31,Area Harvested,1992,Ha,7000,
Kyrgyzstan,41,Yield,2007,Hg/Ha,21333,Fc
Kyrgyzstan,41,Yield,2006,Hg/Ha,22602,Fc
Kyrgyzstan,41,Yield,2005,Hg/Ha,17808,Fc
Kyrgyzstan,41,Yield,2004,Hg/Ha,20810,Fc
Kyrgyzstan,41,Yield,2003,Hg/Ha,11956,Fc
Kyrgyzstan,41,Yield,2002,Hg/Ha,16543,Fc
Kyrgyzstan,41,Yield,2001,Hg/Ha,22500,Fc
Kyrgyzstan,41,Yield,2000,Hg/Ha,27777,Fc
Kyrgyzstan,41,Yield,1999,Hg/Ha,48076,Fc
Kyrgyzstan,41,Yield,1998,Hg/Ha,40740,Fc
Kyrgyzstan,41,Yield,1997,Hg/Ha,45000,Fc
Kyrgyzstan,41,Yield,1996,Hg/Ha,35294,Fc
Kyrgyzstan,41,Yield,1995,Hg/Ha,28571,Fc
Kyrgyzstan,41,Yield,1994,Hg/Ha,31730,Fc
Kyrgyzstan,41,Yield,1993,Hg/Ha,33333,Fc
Kyrgyzstan,41,Yield,1992,Hg/Ha,35714,Fc
Kyrgyzstan,51,Production Quantity,2007,tonnes,16000,
Kyrgyzstan,51,Production Quantity,2006,tonnes,16500,
Kyrgyzstan,51,Production Quantity,2005,tonnes,13000,
Kyrgyzstan,51,Production Quantity,2004,tonnes,15400,
Kyrgyzstan,51,Production Quantity,2003,tonnes,11000,
Kyrgyzstan,51,Production Quantity,2002,tonnes,15000,
Kyrgyzstan,51,Production Quantity,2001,tonnes,18000,
Kyrgyzstan,51,Production Quantity,2000,tonnes,20000,
Kyrgyzstan,51,Production Quantity,1999,tonnes,25000,
Kyrgyzstan,51,Production Quantity,1998,tonnes,22000,
Kyrgyzstan,51,Production Quantity,1997,tonnes,18000,
Kyrgyzstan,51,Production Quantity,1996,tonnes,12000,
Kyrgyzstan,51,Production Quantity,1995,tonnes,10000,
Kyrgyzstan,51,Production Quantity,1994,tonnes,16500,
Kyrgyzstan,51,Production Quantity,1993,tonnes,15000,
Kyrgyzstan,51,Production Quantity,1992,tonnes,25000,
Lebanon,31,Area Harvested,2007,Ha,6397,
Lebanon,31,Area Harvested,2006,Ha,6375,
Lebanon,31,Area Harvested,2005,Ha,6400,
Lebanon,31,Area Harvested,2004,Ha,6300,
Lebanon,31,Area Harvested,2003,Ha,6058,
Lebanon,31,Area Harvested,2002,Ha,5797,
Lebanon,31,Area Harvested,2001,Ha,5781,
Lebanon,31,Area Harvested,2000,Ha,5475,
Lebanon,31,Area Harvested,1999,Ha,5500,
Lebanon,31,Area Harvested,1998,Ha,5100,
Lebanon,31,Area Harvested,1997,Ha,5127,
Lebanon,31,Area Harvested,1996,Ha,5282,
Lebanon,31,Area Harvested,1995,Ha,5200,F 
Lebanon,31,Area Harvested,1994,Ha,5100,F 
Lebanon,31,Area Harvested,1993,Ha,5000,F 
Lebanon,31,Area Harvested,1992,Ha,4973,
Lebanon,31,Area Harvested,1991,Ha,3845,
Lebanon,31,Area Harvested,1990,Ha,3700,F 
Lebanon,31,Area Harvested,1989,Ha,3600,F 
Lebanon,31,Area Harvested,1988,Ha,3500,F 
Lebanon,31,Area Harvested,1987,Ha,3500,F 
Lebanon,31,Area Harvested,1986,Ha,3480,F 
Lebanon,31,Area Harvested,1985,Ha,3450,F 
Lebanon,31,Area Harvested,1984,Ha,3400,F 
Lebanon,31,Area Harvested,1983,Ha,3330,F 
Lebanon,31,Area Harvested,1982,Ha,3250,
Lebanon,31,Area Harvested,1981,Ha,3200,
Lebanon,31,Area Harvested,1980,Ha,3000,F 
Lebanon,31,Area Harvested,1979,Ha,3000,F 
Lebanon,31,Area Harvested,1978,Ha,3000,F 
Lebanon,31,Area Harvested,1977,Ha,2900,F 
Lebanon,31,Area Harvested,1976,Ha,2800,F 
Lebanon,31,Area Harvested,1975,Ha,2700,F 
Lebanon,31,Area Harvested,1974,Ha,2294,
Lebanon,31,Area Harvested,1973,Ha,2090,
Lebanon,31,Area Harvested,1972,Ha,2578,
Lebanon,31,Area Harvested,1971,Ha,2559,
Lebanon,31,Area Harvested,1970,Ha,2481,
Lebanon,31,Area Harvested,1969,Ha,1885,
Lebanon,31,Area Harvested,1968,Ha,1768,
Lebanon,31,Area Harvested,1967,Ha,486,
Lebanon,31,Area Harvested,1966,Ha,925,
Lebanon,31,Area Harvested,1965,Ha,945,
Lebanon,31,Area Harvested,1964,Ha,1030,
Lebanon,31,Area Harvested,1963,Ha,950,
Lebanon,31,Area Harvested,1962,Ha,900,
Lebanon,31,Area Harvested,1961,Ha,900,
Lebanon,41,Yield,2007,Hg/Ha,50023,Fc
Lebanon,41,Yield,2006,Hg/Ha,45960,Fc
Lebanon,41,Yield,2005,Hg/Ha,49687,Fc
Lebanon,41,Yield,2004,Hg/Ha,45396,Fc
Lebanon,41,Yield,2003,Hg/Ha,50841,Fc
Lebanon,41,Yield,2002,Hg/Ha,67793,Fc
Lebanon,41,Yield,2001,Hg/Ha,33904,Fc
Lebanon,41,Yield,2000,Hg/Ha,36529,Fc
Lebanon,41,Yield,1999,Hg/Ha,78000,Fc
Lebanon,41,Yield,1998,Hg/Ha,93529,Fc
Lebanon,41,Yield,1997,Hg/Ha,104999,Fc
Lebanon,41,Yield,1996,Hg/Ha,124038,Fc
Lebanon,41,Yield,1995,Hg/Ha,119230,Fc
Lebanon,41,Yield,1994,Hg/Ha,113725,Fc
Lebanon,41,Yield,1993,Hg/Ha,110000,Fc
Lebanon,41,Yield,1992,Hg/Ha,106575,Fc
Lebanon,41,Yield,1991,Hg/Ha,127178,Fc
Lebanon,41,Yield,1990,Hg/Ha,118918,Fc
Lebanon,41,Yield,1989,Hg/Ha,111111,Fc
Lebanon,41,Yield,1988,Hg/Ha,102857,Fc
Lebanon,41,Yield,1987,Hg/Ha,97142,Fc
Lebanon,41,Yield,1986,Hg/Ha,91954,Fc
Lebanon,41,Yield,1985,Hg/Ha,86956,Fc
Lebanon,41,Yield,1984,Hg/Ha,85294,Fc
Lebanon,41,Yield,1983,Hg/Ha,84084,Fc
Lebanon,41,Yield,1982,Hg/Ha,76923,Fc
Lebanon,41,Yield,1981,Hg/Ha,46875,Fc
Lebanon,41,Yield,1980,Hg/Ha,76666,Fc
Lebanon,41,Yield,1979,Hg/Ha,76666,Fc
Lebanon,41,Yield,1978,Hg/Ha,73333,Fc
Lebanon,41,Yield,1977,Hg/Ha,74137,Fc
Lebanon,41,Yield,1976,Hg/Ha,71428,Fc
Lebanon,41,Yield,1975,Hg/Ha,70370,Fc
Lebanon,41,Yield,1974,Hg/Ha,44272,Fc
Lebanon,41,Yield,1973,Hg/Ha,64593,Fc
Lebanon,41,Yield,1972,Hg/Ha,70283,Fc
Lebanon,41,Yield,1971,Hg/Ha,49867,Fc
Lebanon,41,Yield,1970,Hg/Ha,52204,Fc
Lebanon,41,Yield,1969,Hg/Ha,61066,Fc
Lebanon,41,Yield,1968,Hg/Ha,138591,Fc
Lebanon,41,Yield,1967,Hg/Ha,167078,Fc
Lebanon,41,Yield,1966,Hg/Ha,117999,Fc
Lebanon,41,Yield,1965,Hg/Ha,112169,Fc
Lebanon,41,Yield,1964,Hg/Ha,121359,Fc
Lebanon,41,Yield,1963,Hg/Ha,52631,Fc
Lebanon,41,Yield,1962,Hg/Ha,44444,Fc
Lebanon,41,Yield,1961,Hg/Ha,66666,Fc
Lebanon,51,Production Quantity,2007,tonnes,32000,
Lebanon,51,Production Quantity,2006,tonnes,29300,
Lebanon,51,Production Quantity,2005,tonnes,31800,
Lebanon,51,Production Quantity,2004,tonnes,28600,
Lebanon,51,Production Quantity,2003,tonnes,30800,
Lebanon,51,Production Quantity,2002,tonnes,39300,
Lebanon,51,Production Quantity,2001,tonnes,19600,
Lebanon,51,Production Quantity,2000,tonnes,20000,
Lebanon,51,Production Quantity,1999,tonnes,42900,
Lebanon,51,Production Quantity,1998,tonnes,47700,
Lebanon,51,Production Quantity,1997,tonnes,53833,
Lebanon,51,Production Quantity,1996,tonnes,65517,
Lebanon,51,Production Quantity,1995,tonnes,62000,F 
Lebanon,51,Production Quantity,1994,tonnes,58000,F 
Lebanon,51,Production Quantity,1993,tonnes,55000,F 
Lebanon,51,Production Quantity,1992,tonnes,53000,F 
Lebanon,51,Production Quantity,1991,tonnes,48900,
Lebanon,51,Production Quantity,1990,tonnes,44000,F 
Lebanon,51,Production Quantity,1989,tonnes,40000,F 
Lebanon,51,Production Quantity,1988,tonnes,36000,F 
Lebanon,51,Production Quantity,1987,tonnes,34000,F 
Lebanon,51,Production Quantity,1986,tonnes,32000,F 
Lebanon,51,Production Quantity,1985,tonnes,30000,F 
Lebanon,51,Production Quantity,1984,tonnes,29000,F 
Lebanon,51,Production Quantity,1983,tonnes,28000,F 
Lebanon,51,Production Quantity,1982,tonnes,25000,
Lebanon,51,Production Quantity,1981,tonnes,15000,
Lebanon,51,Production Quantity,1980,tonnes,23000,F 
Lebanon,51,Production Quantity,1979,tonnes,23000,F 
Lebanon,51,Production Quantity,1978,tonnes,22000,F 
Lebanon,51,Production Quantity,1977,tonnes,21500,F 
Lebanon,51,Production Quantity,1976,tonnes,20000,F 
Lebanon,51,Production Quantity,1975,tonnes,19000,F 
Lebanon,51,Production Quantity,1974,tonnes,10156,
Lebanon,51,Production Quantity,1973,tonnes,13500,
Lebanon,51,Production Quantity,1972,tonnes,18119,
Lebanon,51,Production Quantity,1971,tonnes,12761,
Lebanon,51,Production Quantity,1970,tonnes,12952,
Lebanon,51,Production Quantity,1969,tonnes,11511,
Lebanon,51,Production Quantity,1968,tonnes,24503,
Lebanon,51,Production Quantity,1967,tonnes,8120,
Lebanon,51,Production Quantity,1966,tonnes,10915,
Lebanon,51,Production Quantity,1965,tonnes,10600,
Lebanon,51,Production Quantity,1964,tonnes,12500,
Lebanon,51,Production Quantity,1963,tonnes,5000,
Lebanon,51,Production Quantity,1962,tonnes,4000,
Lebanon,51,Production Quantity,1961,tonnes,6000,
Libyan Arab Jamahiriya,31,Area Harvested,2007,Ha,3500,F 
Libyan Arab Jamahiriya,31,Area Harvested,2006,Ha,3500,F 
Libyan Arab Jamahiriya,31,Area Harvested,2005,Ha,3500,F 
Libyan Arab Jamahiriya,31,Area Harvested,2004,Ha,3500,
Libyan Arab Jamahiriya,31,Area Harvested,2003,Ha,3400,F 
Libyan Arab Jamahiriya,31,Area Harvested,2002,Ha,3400,F 
Libyan Arab Jamahiriya,31,Area Harvested,2001,Ha,3300,F 
Libyan Arab Jamahiriya,31,Area Harvested,2000,Ha,3300,F 
Libyan Arab Jamahiriya,31,Area Harvested,1999,Ha,3200,F 
Libyan Arab Jamahiriya,31,Area Harvested,1998,Ha,3050,F 
Libyan Arab Jamahiriya,31,Area Harvested,1997,Ha,3000,F 
Libyan Arab Jamahiriya,31,Area Harvested,1996,Ha,3000,F 
Libyan Arab Jamahiriya,31,Area Harvested,1995,Ha,3000,F 
Libyan Arab Jamahiriya,31,Area Harvested,1994,Ha,3000,F 
Libyan Arab Jamahiriya,31,Area Harvested,1993,Ha,3000,F 
Libyan Arab Jamahiriya,31,Area Harvested,1992,Ha,3000,F 
Libyan Arab Jamahiriya,31,Area Harvested,1991,Ha,3000,F 
Libyan Arab Jamahiriya,31,Area Harvested,1990,Ha,3000,F 
Libyan Arab Jamahiriya,31,Area Harvested,1989,Ha,3000,F 
Libyan Arab Jamahiriya,31,Area Harvested,1988,Ha,3000,F 
Libyan Arab Jamahiriya,31,Area Harvested,1987,Ha,3000,F 
Libyan Arab Jamahiriya,31,Area Harvested,1986,Ha,3000,F 
Libyan Arab Jamahiriya,31,Area Harvested,1985,Ha,3000,F 
Libyan Arab Jamahiriya,31,Area Harvested,1984,Ha,0,NR
Libyan Arab Jamahiriya,31,Area Harvested,1983,Ha,0,NR
Libyan Arab Jamahiriya,31,Area Harvested,1982,Ha,0,NR
Libyan Arab Jamahiriya,31,Area Harvested,1981,Ha,0,NR
Libyan Arab Jamahiriya,31,Area Harvested,1980,Ha,0,NR
Libyan Arab Jamahiriya,31,Area Harvested,1979,Ha,0,NR
Libyan Arab Jamahiriya,31,Area Harvested,1978,Ha,0,NR
Libyan Arab Jamahiriya,31,Area Harvested,1977,Ha,0,NR
Libyan Arab Jamahiriya,31,Area Harvested,1976,Ha,0,NR
Libyan Arab Jamahiriya,31,Area Harvested,1975,Ha,0,NR
Libyan Arab Jamahiriya,31,Area Harvested,1974,Ha,0,NR
Libyan Arab Jamahiriya,31,Area Harvested,1973,Ha,0,NR
Libyan Arab Jamahiriya,31,Area Harvested,1972,Ha,0,NR
Libyan Arab Jamahiriya,31,Area Harvested,1971,Ha,0,NR
Libyan Arab Jamahiriya,31,Area Harvested,1970,Ha,0,NR
Libyan Arab Jamahiriya,31,Area Harvested,1969,Ha,0,NR
Libyan Arab Jamahiriya,31,Area Harvested,1968,Ha,0,NR
Libyan Arab Jamahiriya,31,Area Harvested,1967,Ha,0,NR
Libyan Arab Jamahiriya,31,Area Harvested,1966,Ha,0,NR
Libyan Arab Jamahiriya,31,Area Harvested,1965,Ha,0,NR
Libyan Arab Jamahiriya,31,Area Harvested,1964,Ha,0,NR
Libyan Arab Jamahiriya,31,Area Harvested,1963,Ha,0,NR
Libyan Arab Jamahiriya,31,Area Harvested,1962,Ha,0,NR
Libyan Arab Jamahiriya,31,Area Harvested,1961,Ha,0,NR
Libyan Arab Jamahiriya,41,Yield,2007,Hg/Ha,48571,Fc
Libyan Arab Jamahiriya,41,Yield,2006,Hg/Ha,48571,Fc
Libyan Arab Jamahiriya,41,Yield,2005,Hg/Ha,50000,Fc
Libyan Arab Jamahiriya,41,Yield,2004,Hg/Ha,50000,Fc
Libyan Arab Jamahiriya,41,Yield,2003,Hg/Ha,50000,Fc
Libyan Arab Jamahiriya,41,Yield,2002,Hg/Ha,50000,Fc
Libyan Arab Jamahiriya,41,Yield,2001,Hg/Ha,50000,Fc
Libyan Arab Jamahiriya,41,Yield,2000,Hg/Ha,50000,Fc
Libyan Arab Jamahiriya,41,Yield,1999,Hg/Ha,50000,Fc
Libyan Arab Jamahiriya,41,Yield,1998,Hg/Ha,50819,Fc
Libyan Arab Jamahiriya,41,Yield,1997,Hg/Ha,50000,Fc
Libyan Arab Jamahiriya,41,Yield,1996,Hg/Ha,48333,Fc
Libyan Arab Jamahiriya,41,Yield,1995,Hg/Ha,50000,Fc
Libyan Arab Jamahiriya,41,Yield,1994,Hg/Ha,50000,Fc
Libyan Arab Jamahiriya,41,Yield,1993,Hg/Ha,51666,Fc
Libyan Arab Jamahiriya,41,Yield,1992,Hg/Ha,53333,Fc
Libyan Arab Jamahiriya,41,Yield,1991,Hg/Ha,60000,Fc
Libyan Arab Jamahiriya,41,Yield,1990,Hg/Ha,57046,Fc
Libyan Arab Jamahiriya,41,Yield,1989,Hg/Ha,56200,Fc
Libyan Arab Jamahiriya,41,Yield,1988,Hg/Ha,50466,Fc
Libyan Arab Jamahiriya,41,Yield,1987,Hg/Ha,50466,Fc
Libyan Arab Jamahiriya,41,Yield,1986,Hg/Ha,43333,Fc
Libyan Arab Jamahiriya,41,Yield,1985,Hg/Ha,36666,Fc
Libyan Arab Jamahiriya,41,Yield,1984,Hg/Ha,0,NR
Libyan Arab Jamahiriya,41,Yield,1983,Hg/Ha,0,NR
Libyan Arab Jamahiriya,41,Yield,1982,Hg/Ha,0,NR
Libyan Arab Jamahiriya,41,Yield,1981,Hg/Ha,0,NR
Libyan Arab Jamahiriya,41,Yield,1980,Hg/Ha,0,NR
Libyan Arab Jamahiriya,41,Yield,1979,Hg/Ha,0,NR
Libyan Arab Jamahiriya,41,Yield,1978,Hg/Ha,0,NR
Libyan Arab Jamahiriya,41,Yield,1977,Hg/Ha,0,NR
Libyan Arab Jamahiriya,41,Yield,1976,Hg/Ha,0,NR
Libyan Arab Jamahiriya,41,Yield,1975,Hg/Ha,0,NR
Libyan Arab Jamahiriya,41,Yield,1974,Hg/Ha,0,NR
Libyan Arab Jamahiriya,41,Yield,1973,Hg/Ha,0,NR
Libyan Arab Jamahiriya,41,Yield,1972,Hg/Ha,0,NR
Libyan Arab Jamahiriya,41,Yield,1971,Hg/Ha,0,NR
Libyan Arab Jamahiriya,41,Yield,1970,Hg/Ha,0,NR
Libyan Arab Jamahiriya,41,Yield,1969,Hg/Ha,0,NR
Libyan Arab Jamahiriya,41,Yield,1968,Hg/Ha,0,NR
Libyan Arab Jamahiriya,41,Yield,1967,Hg/Ha,0,NR
Libyan Arab Jamahiriya,41,Yield,1966,Hg/Ha,0,NR
Libyan Arab Jamahiriya,41,Yield,1965,Hg/Ha,0,NR
Libyan Arab Jamahiriya,41,Yield,1964,Hg/Ha,0,NR
Libyan Arab Jamahiriya,41,Yield,1963,Hg/Ha,0,NR
Libyan Arab Jamahiriya,41,Yield,1962,Hg/Ha,0,NR
Libyan Arab Jamahiriya,41,Yield,1961,Hg/Ha,0,NR
Libyan Arab Jamahiriya,51,Production Quantity,2007,tonnes,17000,F 
Libyan Arab Jamahiriya,51,Production Quantity,2006,tonnes,17000,F 
Libyan Arab Jamahiriya,51,Production Quantity,2005,tonnes,17500,F 
Libyan Arab Jamahiriya,51,Production Quantity,2004,tonnes,17500,
Libyan Arab Jamahiriya,51,Production Quantity,2003,tonnes,17000,F 
Libyan Arab Jamahiriya,51,Production Quantity,2002,tonnes,17000,F 
Libyan Arab Jamahiriya,51,Production Quantity,2001,tonnes,16500,F 
Libyan Arab Jamahiriya,51,Production Quantity,2000,tonnes,16500,F 
Libyan Arab Jamahiriya,51,Production Quantity,1999,tonnes,16000,F 
Libyan Arab Jamahiriya,51,Production Quantity,1998,tonnes,15500,F 
Libyan Arab Jamahiriya,51,Production Quantity,1997,tonnes,15000,F 
Libyan Arab Jamahiriya,51,Production Quantity,1996,tonnes,14500,F 
Libyan Arab Jamahiriya,51,Production Quantity,1995,tonnes,15000,F 
Libyan Arab Jamahiriya,51,Production Quantity,1994,tonnes,15000,F 
Libyan Arab Jamahiriya,51,Production Quantity,1993,tonnes,15500,F 
Libyan Arab Jamahiriya,51,Production Quantity,1992,tonnes,16000,F 
Libyan Arab Jamahiriya,51,Production Quantity,1991,tonnes,18000,F 
Libyan Arab Jamahiriya,51,Production Quantity,1990,tonnes,17114,
Libyan Arab Jamahiriya,51,Production Quantity,1989,tonnes,16860,
Libyan Arab Jamahiriya,51,Production Quantity,1988,tonnes,15140,
Libyan Arab Jamahiriya,51,Production Quantity,1987,tonnes,15140,
Libyan Arab Jamahiriya,51,Production Quantity,1986,tonnes,13000,F 
Libyan Arab Jamahiriya,51,Production Quantity,1985,tonnes,11000,F 
Libyan Arab Jamahiriya,51,Production Quantity,1984,tonnes,8701,
Libyan Arab Jamahiriya,51,Production Quantity,1983,tonnes,9153,
Libyan Arab Jamahiriya,51,Production Quantity,1982,tonnes,6855,
Libyan Arab Jamahiriya,51,Production Quantity,1981,tonnes,4000,F 
Libyan Arab Jamahiriya,51,Production Quantity,1980,tonnes,2048,
Libyan Arab Jamahiriya,51,Production Quantity,1979,tonnes,2386,
Libyan Arab Jamahiriya,51,Production Quantity,1978,tonnes,2077,
Libyan Arab Jamahiriya,51,Production Quantity,1977,tonnes,2365,
Libyan Arab Jamahiriya,51,Production Quantity,1976,tonnes,1880,
Libyan Arab Jamahiriya,51,Production Quantity,1975,tonnes,1495,
Libyan Arab Jamahiriya,51,Production Quantity,1974,tonnes,2667,
Libyan Arab Jamahiriya,51,Production Quantity,1973,tonnes,1038,
Libyan Arab Jamahiriya,51,Production Quantity,1972,tonnes,758,
Libyan Arab Jamahiriya,51,Production Quantity,1971,tonnes,600,
Libyan Arab Jamahiriya,51,Production Quantity,1970,tonnes,250,
Libyan Arab Jamahiriya,51,Production Quantity,1969,tonnes,300,
Libyan Arab Jamahiriya,51,Production Quantity,1968,tonnes,300,
Libyan Arab Jamahiriya,51,Production Quantity,1967,tonnes,300,
Libyan Arab Jamahiriya,51,Production Quantity,1966,tonnes,300,
Libyan Arab Jamahiriya,51,Production Quantity,1965,tonnes,300,
Libyan Arab Jamahiriya,51,Production Quantity,1964,tonnes,200,
Libyan Arab Jamahiriya,51,Production Quantity,1963,tonnes,400,
Libyan Arab Jamahiriya,51,Production Quantity,1962,tonnes,600,
Libyan Arab Jamahiriya,51,Production Quantity,1961,tonnes,700,
Madagascar,31,Area Harvested,2007,Ha,130,F 
Madagascar,31,Area Harvested,2006,Ha,130,F 
Madagascar,31,Area Harvested,2005,Ha,130,F 
Madagascar,31,Area Harvested,2004,Ha,130,F 
Madagascar,31,Area Harvested,2003,Ha,130,F 
Madagascar,31,Area Harvested,2002,Ha,130,F 
Madagascar,31,Area Harvested,2001,Ha,130,F 
Madagascar,31,Area Harvested,2000,Ha,130,F 
Madagascar,31,Area Harvested,1999,Ha,130,F 
Madagascar,31,Area Harvested,1998,Ha,130,F 
Madagascar,31,Area Harvested,1997,Ha,130,F 
Madagascar,31,Area Harvested,1996,Ha,120,F 
Madagascar,31,Area Harvested,1995,Ha,120,F 
Madagascar,31,Area Harvested,1994,Ha,110,F 
Madagascar,31,Area Harvested,1993,Ha,115,F 
Madagascar,31,Area Harvested,1992,Ha,110,F 
Madagascar,31,Area Harvested,1991,Ha,105,F 
Madagascar,31,Area Harvested,1990,Ha,110,F 
Madagascar,31,Area Harvested,1989,Ha,105,F 
Madagascar,31,Area Harvested,1988,Ha,100,F 
Madagascar,31,Area Harvested,1987,Ha,100,F 
Madagascar,31,Area Harvested,1986,Ha,100,
Madagascar,31,Area Harvested,1985,Ha,125,
Madagascar,31,Area Harvested,1984,Ha,125,
Madagascar,31,Area Harvested,1983,Ha,110,
Madagascar,31,Area Harvested,1982,Ha,104,
Madagascar,31,Area Harvested,1981,Ha,96,
Madagascar,31,Area Harvested,1980,Ha,85,
Madagascar,31,Area Harvested,1979,Ha,70,
Madagascar,31,Area Harvested,1978,Ha,65,
Madagascar,31,Area Harvested,1977,Ha,40,
Madagascar,31,Area Harvested,1976,Ha,35,
Madagascar,31,Area Harvested,1975,Ha,35,
Madagascar,31,Area Harvested,1974,Ha,50,
Madagascar,31,Area Harvested,1973,Ha,50,
Madagascar,31,Area Harvested,1972,Ha,50,F 
Madagascar,31,Area Harvested,1971,Ha,35,F 
Madagascar,31,Area Harvested,1970,Ha,40,F 
Madagascar,31,Area Harvested,1969,Ha,50,F 
Madagascar,31,Area Harvested,1968,Ha,60,F 
Madagascar,31,Area Harvested,1967,Ha,60,F 
Madagascar,31,Area Harvested,1966,Ha,60,F 
Madagascar,31,Area Harvested,1965,Ha,60,F 
Madagascar,31,Area Harvested,1964,Ha,50,F 
Madagascar,31,Area Harvested,1963,Ha,50,F 
Madagascar,31,Area Harvested,1962,Ha,40,F 
Madagascar,31,Area Harvested,1961,Ha,40,F 
Madagascar,41,Yield,2007,Hg/Ha,92307,Fc
Madagascar,41,Yield,2006,Hg/Ha,92307,Fc
Madagascar,41,Yield,2005,Hg/Ha,92307,Fc
Madagascar,41,Yield,2004,Hg/Ha,92307,Fc
Madagascar,41,Yield,2003,Hg/Ha,92307,Fc
Madagascar,41,Yield,2002,Hg/Ha,92307,Fc
Madagascar,41,Yield,2001,Hg/Ha,92307,Fc
Madagascar,41,Yield,2000,Hg/Ha,92307,Fc
Madagascar,41,Yield,1999,Hg/Ha,,Fc
Madagascar,41,Yield,1998,Hg/Ha,92307,Fc
Madagascar,41,Yield,1997,Hg/Ha,92307,Fc
Madagascar,41,Yield,1996,Hg/Ha,91666,Fc
Madagascar,41,Yield,1995,Hg/Ha,91666,Fc
Madagascar,41,Yield,1994,Hg/Ha,90909,Fc
Madagascar,41,Yield,1993,Hg/Ha,95652,Fc
Madagascar,41,Yield,1992,Hg/Ha,95454,Fc
Madagascar,41,Yield,1991,Hg/Ha,95238,Fc
Madagascar,41,Yield,1990,Hg/Ha,95454,Fc
Madagascar,41,Yield,1989,Hg/Ha,95238,Fc
Madagascar,41,Yield,1988,Hg/Ha,96000,Fc
Madagascar,41,Yield,1987,Hg/Ha,98000,Fc
Madagascar,41,Yield,1986,Hg/Ha,96000,Fc
Madagascar,41,Yield,1985,Hg/Ha,96000,Fc
Madagascar,41,Yield,1984,Hg/Ha,94400,Fc
Madagascar,41,Yield,1983,Hg/Ha,94090,Fc
Madagascar,41,Yield,1982,Hg/Ha,94230,Fc
Madagascar,41,Yield,1981,Hg/Ha,73958,Fc
Madagascar,41,Yield,1980,Hg/Ha,76470,Fc
Madagascar,41,Yield,1979,Hg/Ha,72857,Fc
Madagascar,41,Yield,1978,Hg/Ha,74615,Fc
Madagascar,41,Yield,1977,Hg/Ha,96250,Fc
Madagascar,41,Yield,1976,Hg/Ha,95714,Fc
Madagascar,41,Yield,1975,Hg/Ha,91428,Fc
Madagascar,41,Yield,1974,Hg/Ha,46000,Fc
Madagascar,41,Yield,1973,Hg/Ha,66000,Fc
Madagascar,41,Yield,1972,Hg/Ha,64000,Fc
Madagascar,41,Yield,1971,Hg/Ha,45428,Fc
Madagascar,41,Yield,1970,Hg/Ha,50000,Fc
Madagascar,41,Yield,1969,Hg/Ha,60000,Fc
Madagascar,41,Yield,1968,Hg/Ha,66666,Fc
Madagascar,41,Yield,1967,Hg/Ha,83333,Fc
Madagascar,41,Yield,1966,Hg/Ha,83333,Fc
Madagascar,41,Yield,1965,Hg/Ha,83333,Fc
Madagascar,41,Yield,1964,Hg/Ha,80000,Fc
Madagascar,41,Yield,1963,Hg/Ha,80000,Fc
Madagascar,41,Yield,1962,Hg/Ha,75000,Fc
Madagascar,41,Yield,1961,Hg/Ha,75000,Fc
Madagascar,51,Production Quantity,2007,tonnes,1200,F 
Madagascar,51,Production Quantity,2006,tonnes,1200,F 
Madagascar,51,Production Quantity,2005,tonnes,1200,F 
Madagascar,51,Production Quantity,2004,tonnes,1200,F 
Madagascar,51,Production Quantity,2003,tonnes,1200,F 
Madagascar,51,Production Quantity,2002,tonnes,1200,F 
Madagascar,51,Production Quantity,2001,tonnes,1200,F 
Madagascar,51,Production Quantity,2000,tonnes,1200,F 
Madagascar,51,Production Quantity,1999,tonnes,1300,F 
Madagascar,51,Production Quantity,1998,tonnes,1200,F 
Madagascar,51,Production Quantity,1997,tonnes,1200,F 
Madagascar,51,Production Quantity,1996,tonnes,1100,F 
Madagascar,51,Production Quantity,1995,tonnes,1100,F 
Madagascar,51,Production Quantity,1994,tonnes,1000,F 
Madagascar,51,Production Quantity,1993,tonnes,1100,F 
Madagascar,51,Production Quantity,1992,tonnes,1050,F 
Madagascar,51,Production Quantity,1991,tonnes,1000,F 
Madagascar,51,Production Quantity,1990,tonnes,1050,F 
Madagascar,51,Production Quantity,1989,tonnes,1000,F 
Madagascar,51,Production Quantity,1988,tonnes,960,
Madagascar,51,Production Quantity,1987,tonnes,980,
Madagascar,51,Production Quantity,1986,tonnes,960,
Madagascar,51,Production Quantity,1985,tonnes,1200,
Madagascar,51,Production Quantity,1984,tonnes,1180,
